Filename,Noun Freq,Verb Freq,Adj Freq,Adv Freq,Unique PER,Unique LOC,Unique ORG
0168.a4.txt,1500.0,1025.32,632.91,474.68,"{'Jung', 'Fred Yoong', 'McMurphy', 'Dale Harding', 'Kesey', 'Bromden', 'Mother Ratched', ""Ken Kesey's"", 'Harding', 'Helen', 'Ratched', 'Vera', 'Freud', 'Helen Harding'}",set(),"{'Acutes', 'McMurphy', 'Kesey', 'Hooowee', ""the Patient's Council"", 'Maxwell Jones'}"
0169.a4.txt,1472.19,1275.9,719.74,348.96,"{'Fowles', 'Clegg', 'Miranda'}",set(),{'the United Nations Declaration of Human Rights'}
0171.a4.txt,1421.52,1016.78,612.04,345.51,"{'John Fowles', 'Frederick', 'Clegg', 'Miranda Grey', 'Frederick Clegg', 'Miranda', 'G.P.'}",set(),"{'Intolerably', 'Caliban', 'G.P.'}"
0175.a4.txt,1555.32,1075.16,709.81,407.1,"{'Lovatt', 'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Down'}",set(),"{'Lovatt', 'Happiness'}"
0176.a4.txt,1591.13,993.25,588.24,530.38,"{'David', 'Sara', 'Brett', 'Harriet', 'William', 'Thomas Carlyle', 'Luke', 'Ben', 'dr.', 'Down'}",set(),"{'Lovatts', 'Happiness', 'Eastern-'}"
0177.a4.txt,1092.0,1410.15,739.47,515.91,"{'McMurphy', 'Nurse', 'R.P. McMurphy', 'Bromden', 'Ken Kesey \nMcMurphy', 'Randle Patrick McMurphy'}",set(),"{'the Big Nurse', 'McMurpy', 'Public Relation', 'McMurphy'}"
0178.a4.txt,1736.23,1068.45,709.52,450.75,"{'Bromden', 'Billy', 'Ms Ratched', 'Nurse Ratched'}",set(),"{'McMurphy', 'Combine', 'Nurse Ratched'}"
0179.a4.txt,1750.74,1048.47,909.99,217.61,"{""Harriet's"", 'David', 'Harriet', 'William', 'Paul', 'Sarah', 'Ben', 'Lovett', 'Doris Lessing', 'Molly'}",set(),"{'Lovatt', 'preserv'}"
0185.a4.txt,1623.58,1147.88,703.21,341.26,"{'David', 'Harriet', 'Paul', 'William', ""Doris Lessing's"", 'Sarah', 'Ben', 'Down'}",set(),{'Lovatts'}
0186.a4.txt,1525.97,1244.59,541.13,346.32,"{'G.P.', 'Miranda'}",set(),"{'Caliban', 'Miranda', 'the New People', 'apprechiate', 'G.P.'}"
0187.a4.txt,1382.74,1338.5,530.97,331.86,"{'Bromden', 'Harding', 'McMurphy', 'Billy'}",set(),"{'Acutes', 'McMurphy', 'Chronics', 'Nurse Ratched', 'the Group Meetings', 'the Shock Shop'}"
0188.a4.txt,1679.04,1020.41,612.24,463.82,"{'Miss Ratched', 'McMurphy', 'Bromden', 'Sefelt', 'Harding', 'Ken Kesey'}",set(),"{'McMurphy', 'Nurse Ratched'}"
0190.a4.txt,1329.18,1048.81,477.67,342.68,"{'Bromden', ""Ken Kesey's"", 'McMurphy', 'Laughter'}",{'Europe'},"{'McMurphy', 'Juicy Fruit', 'the Big Nurse', 'RANDLE', 'MCMURPHY'}"
0192.a4.txt,1775.9,1194.5,443.97,359.41,"{'Lachlan Beattie', 'David Malouf'}",set(),"{'Gemmy', 'Lachlan'}"
0193.a4.txt,1462.07,1041.38,455.17,255.17,"{'Fowles', 'C.', 'John', 'Miranda', ""John Fowles's"", 'G.P.'}",set(),"{""the New People '"", 'Caliban', 'Collector', ""Fowles's The Collector"", 'Miranda', 'Caliban the Collector'}"
0194.a4.txt,1678.46,1183.01,576.34,394.34,"{'McMurphy', 'Candy', 'Bromden', 'George', ""Ken Kesey's"", 'Billy', 'Martini'}",set(),"{'Admissions', 'McMurphy', 'MCMURPHY'}"
0195.a4.txt,1600.0,1131.71,380.49,321.95,"{'Frederick', 'Fredrerick Caliban', 'Miranda', ""John Fowles's"", 'G.P.'}",set(),"{'Caliban', 'Intolerably', 'the New People', 'Miranda'}"
0196.a4.txt,1243.2,1204.35,582.75,419.58,"{'McMurphy', 'Bromden', ""Ken Kesey's"", 'Harding', 'Ken Kesey'}",set(),"{'McMurphy', 'Combine'}"
0197.a4.txt,1392.93,1216.22,478.17,405.41,"{'John Fowles', 'Miranda', 'Fred', 'Catcher', ""John Fowles's"", 'G.P.'}",set(),"{'G.P. Secondly', 'the Labour party', 'G.P.', 'Miranda'}"
0198.a4.txt,1128.4,1147.86,428.02,359.92,"{'Frederick', ""John Fowles's"", 'William Shakespeare', 'Miranda'}",set(),"{'Caliban', 'Holden Caulfield', 'Tempest', 'Sinbad', 'G.P.'}"
0199.a4.txt,1642.62,954.5,732.52,410.65,"{'David', 'Harriet', 'William', 'Davids', 'Sarah', 'Lovatts', 'Ben', 'Helen'}",set(),"{""Lessing's The Fifth Child"", 'p.32', 'Lovatts'}"
0200.a4.txt,1476.44,1308.9,554.97,649.21,"{'Bromden', 'George', 'BULL', ""Ken Kesey's"", 'Randle Patrick McMurphy'}",set(),{'McMurphy'}
0202.a4.txt,1391.59,1467.1,366.77,194.17,"{'Ken Kesey', 'McMurphy'}",set(),"{'McMurphy', 'the Working Farm'}"
0204.a4.txt,1480.19,1083.92,536.13,372.96,"{'Lovatt', 'David', 'Harriet', ""Doris Lessing's"", 'Ben', 'David Lovatt', 'Dorothy'}",set(),{'Lovatts'}
0205.a4.txt,1405.49,1066.24,533.12,468.5,"{'Miss Ratched', 'McMurphy', 'Candy', 'Kesey', 'William', 'Billy Bibbit', 'Miss', ""Ken Kesey's"", 'Harding', 'Billy', ""Billy Bibbit's""}",set(),"{'KID', 'McMurphy', 'Kesey'}"
0206.a4.txt,1150.08,1044.05,636.22,424.14,"{'McMurphy', 'Flinn', 'Doc', 'Miss Rat', 'Randle MacMurphy', 'Randle McMurphy', 'Randle Patrick McMurphy'}",set(),"{'Acutes', 'the Pendelton Farm for Correction', 'McMurphy', 'Distinguished Service Cross', 'the Big Nurse', 'The Big Nurse'}"
0208.a4.txt,1021.28,1397.16,510.64,574.47,"{'John Fowles', 'Holden', 'Holden Caulfield', 'Miranda', 'G.P.""s', 'Ferdinand', 'Crutchley'}",set(),"{'the Campaign for Nuclear Disarmament', 'G.P.', 'Labour', 'Miranda'}"
0213.a4.txt,1732.37,1068.46,508.3,487.55,"{'Lachlan Beattie', 'Janet', 'David Malouf'}",{'Lachlan'},"{'Gemmy', 'Lachlan', 'Lachlan to Gemmy'}"
0214.a4.txt,1243.12,1309.13,550.06,605.06,"{'McMurphy', 'Nurse', 'Bromden', 'Sefelt', 'Fredrickson', 'Ken Kesey', 'Billy'}",set(),"{'McMurphy', 'acutes', 'the Big Nurse', ""the Big Nurse's"", 'the Public Relation', 'The Big Nurse'}"
0215.a4.txt,1728.3,948.55,586.82,313.5,"{'L. Rarely', 'Flash', 'line30', 'David Malouf', 'outflung', 'Janet', 'G', 'L. This', 'G. G', 'L. The White Man', 'L.'}",set(),"{'Lachlan (L', 'G', ""G's"", 'L'}"
0216.a4.txt,1447.03,1300.6,473.73,292.85,"{'McMurphy', 'Cuckoo', 'Billy Bibbit', 'Harding', 'Billy', ""Billy Bibbit's"", 'Ward', 'pathics'}",set(),"{'Big Nurse', 'Acutes', 'McMurphy', 'MacMurphy'}"
0218.a4.txt,1243.63,1172.27,621.81,214.07,"{'John Fowles', 'Clegg', 'Ladymont', 'Frederick Clegg', 'Miranda'}",{'the Ivory Tower'},{'the New People as G.P'}
0219.a4.txt,1228.81,1197.03,773.31,625.0,"{'David', 'Harriet', 'William', 'Sarah', ""Doris Lessing's"", 'Ben', 'Down'}",set(),{'Lovatts'}
0222.a4.txt,1678.83,1220.02,604.8,427.53,"{'John Fowles', 'Calibanity', 'Miranda'}",set(),"{'Caliban', 'Mirand', 'full/'}"
0223.a4.txt,1367.27,1377.25,459.08,389.22,"{'Clegg', 'Caliban', ""John Fowle's"", 'Miranda', 'Shakespeare'}",set(),"{'the New People', 'Caliban', 'Tempest', 'G.P.'}"
0224.a4.txt,1319.57,1125.7,669.17,368.98,"{""George Paston's"", 'Miranda', 'Ferdinand Clegg', 'Ferdinand', ""John Fowles's"", 'George Paston', ""G.P. Miranda's"", 'pp282'}",set(),"{'Caliban', 'the Few People-Way', 'Miranda', 'the New People', 'G.P.'}"
0227.a4.txt,1744.19,1124.03,410.85,325.58,"{'Miss Ratched', 'McMurphy', 'Candy', 'Bromden', 'Billy Bibbit', ""Ken Kesey's"", 'Harding', 'Billy'}",set(),"{'AMA', 'McMurphy', 'Mcmurphy'}"
0234.a4.txt,1634.41,989.25,752.69,526.88,"{'McMurphy', 'Candy', 'R.P. McMurphy', 'Bromden', 'George', ""Randy McMurphy's"", ""Ken Kesey's"", 'Randle Patrick McMurphy', 'Martini'}",set(),"{'McMurphy', 'Monopoly'}"
0235.a4.txt,1463.41,1166.49,657.48,296.92,"{'McMurphy', 'Dale Harding', 'Bromden', 'Harding', 'Randall Patrick McMurphy'}",set(),"{'the Head Nurse', 'McMurpy', 'McMurphy', 'Electro Shock Therapy'}"
0237.a4.txt,1495.23,1208.91,731.71,466.6,"{'Bromden', ""Ken Kesey's"", 'McMurphy'}",set(),{'McMurphy'}
0238.a4.txt,1480.08,1309.3,474.38,313.09,"{""Harriet's"", 'David', 'Harriet', ""Doris Lessing's"", 'Ben'}",set(),{'Lovatts'}
1003.a4.txt,1897.36,1057.54,622.08,295.49,"{'Harriet', 'David', ""Doris Lessing's"", 'Ben'}",set(),{'Lovatts'}
1005.a4.txt,1560.64,983.88,483.46,390.16,"{'David', 'Harriet', 'William', ""Doris Lessng's"", 'Sarah', 'Ben', 'Down'}",set(),"{'Lessing', ""Lessing's The Fifth Child"", 'The Fifth Child', 'Lovatts'}"
1006.a4.txt,1931.17,841.3,803.06,458.89,"{'Davis', 'Lessing', 'David', 'Harriet', ""Doris Lessing's"", 'David and Harriet', 'Ben', 'Doris Lessing'}",set(),{'The Fifth Child'}
1008.a4.txt,1620.55,998.02,711.46,553.36,"{'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Down'}","{'The North Pole', 'Africa'}","{""Lessing's The Fifth Child"", 'the big house', 'Lovatts'}"
1009.a4.txt,1698.11,1054.38,566.04,377.36,"{'David', 'Harriet', 'Sarah', 'Ben', 'Dorothy', 'James', 'Molly'}",set(),"{'Oxford', 'Lovatts'}"
1010.a4.txt,1691.82,818.11,746.62,468.63,"{'Lovatt', 'David', ""Harriet's"", 'Sara', 'Harriet', 'William', 'Paul', 'Ben', 'Doris Lessing', 'Williams', 'Down'}",set(),"{'narrowminded', 'Easter', 'Civilized'}"
1012.a4.txt,1733.07,956.18,776.89,358.57,"{'Lovatt', 'David', 'Harriet', 'Davids', 'Ben', 'Doris Lessing', 'Harriet Lovatt', 'Molly'}",set(),{'Lovatts'}
1013.a4.txt,1406.1,1081.61,668.63,304.82,"{'David', 'Harriet', 'Angela', 'Ben', 'Luke', 'Doris Lessing', 'Pill', 'Helen', 'Jessica', 'Molly'}",set(),set()
1014.a4.txt,1387.76,1275.51,571.43,387.76,"{'Lovatt', 'David', ""Harriet's"", 'Harriet', 'Jane', 'Ben', 'Dorothy'}",set(),{'Lovatts'}
1017.a4.txt,1525.68,1049.85,755.29,543.81,"{""David Malouf's"", 'Frazer', 'Gemmy'}",set(),{'Gemmy'}
1018.a4.txt,1501.62,1209.42,641.23,430.19,"{'Leona', 'Malouf', 'Janet', 'Hutchence', ""David Malouf's"", 'Janet McIvor', 'Lachlan', 'Ellen'}",set(),"{'Gemmy', 'Lachlan'}"
1021.a4.txt,1643.84,1013.7,821.92,452.05,"{""Harriet's"", 'David', 'higer', 'Harriet', 'incertainty', ""Doris Lessing's"", 'Ben', 'iside'}",set(),set()
1022.a4.txt,1512.53,1175.45,553.15,484.01,"{'Lachlan Beattie', 'Babylon', 'Janet', 'Meg', ""David Malouf's"", 'Lachlan', 'Jock Mc Ivor'}",set(),"{'Gemmy', 'Lachlan'}"
1023.a4.txt,1687.96,821.17,839.42,474.45,"{'Lovatt', 'David', 'Amy', 'Gengis Khan', 'Harriet', 'William', 'Sarah', 'Ben', 'David Lovatt', 'Doris Lessing', 'her slitty', 'Down'}",{'Africa'},"{'Lessing', 'Lovatts'}"
1032.a4.txt,1161.42,1279.53,679.13,551.18,"{'David', 'Harriet', 'Paul', ""Doris Lessing's"", 'Ben', 'David Lovatt', 'Down'}",{'Eastern Europe'},{'Lovatts'}
1034.a4.txt,1520.34,1124.2,674.52,578.16,"{'Lessing', 'David', 'Harriet', 'William', ""Doris Lessing's"", 'Sarah', 'Ben', 'Ben asway', 'Harriet Lovatt'}",set(),"{'The Fifth Child', 'Lovatts'}"
1036.a4.txt,1548.97,1150.34,626.42,501.14,"{'Lovatt', 'David', 'Amy', 'Harriet', 'William', 'Genghis Khan', 'Sarah', 'Ben', 'Williams', 'Down'}",set(),"{'Nowit', 'Lovatts'}"
1043.a4.txt,1356.93,1052.11,766.96,481.81,"{'David', 'Amy', 'Harriet', 'William', 'Sarah', 'Ben', 'James', 'Down'}",set(),{'Lovatt'}
1048.a4.txt,1433.72,1316.5,532.01,568.08,"{'Dorris Lessing', 'David', 'Harriet', 'Ben'}",set(),"{'Lessinge', 'Lovatts'}"
1049.a4.txt,1369.29,1296.68,809.13,497.93,"{'Lovatt', 'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Doris Lessing'}",set(),{'Lovatt'}
1050.a4.txt,1544.12,1200.98,784.31,404.41,"{'Harriet', 'David', ""Doris Lessing's"", 'Ben'}",set(),"{'The Fifth Child', 'Lovatts'}"
1052.a4.txt,1366.34,1128.71,613.86,465.35,"{'David', 'Harriet', 'William', 'Genghis Khan', 'Sarah', ""Doris Lessing's"", 'Ben', 'Luke', 'Down'}",set(),{'Lovatts'}
1055.a4.txt,1472.28,1003.82,602.29,420.65,"{'Victorine', 'Ursule', 'Hutchencen', 'George', 'Frazer', 'Hutchence', ""David Malouf's"", 'Leona', 'Gonzales', 'George Abbot'}",{'Africa'},{'Gemmy'}
1057.a4.txt,1322.53,1194.54,511.95,409.56,"{'Lachlan Beattie', 'Hector', 'David Malouf', 'Mrs McIvor', 'McIvor', 'Janet', 'Lachlan'}",set(),"{'Gemmy', 'Lachlan'}"
1060.a4.txt,1664.92,931.94,1015.71,335.08,"{'Harriet', 'David', ""Doris Lessing's"", 'Harriet.'}",set(),set()
1061.a4.txt,1440.76,1165.88,559.24,369.67,"{'Harriet', 'David', 'Doris Lessing', 'Ben'}",set(),"{'Time', 'Happiness', 'The Fifth Child'}"
1064.a4.txt,1568.12,1045.42,616.97,437.02,"{'David', 'Gengis Khan', 'Harriets', 'Harriet', 'William', 'Sarah', 'Ben', 'Doris Lessing'}",set(),"{'House', 'Lovatts'}"
1065.a4.txt,1326.53,1190.48,714.29,399.66,"{'David', 'Amy', 'Baby Amy', 'Harriet', 'William', 'Sarah', ""Doris Lessing's"", 'Ben', 'Down'}",set(),{'The Fifth Child'}
1066.a4.txt,1714.0,963.49,750.51,294.12,"{'David', 'Harriet', 'Ben', 'Dorothy', 'Doris Lessing'}",set(),"{'Oxford', 'Lovatts'}"
1067.a4.txt,1445.52,992.45,604.1,431.5,"{'Alisdair', 'Malouf', 'George Abbott', 'Alisdair Robertson', 'Abbott'}","{'the Dark Continent', 'Africa'}",set()
1068.a4.txt,2134.29,959.23,671.46,239.81,"{'Harriet', 'David'}",set(),"{'Society', 'Lessing', 'House', 'Housebuilding', 'Easter'}"
1070.a4.txt,1238.94,1250.0,387.17,674.78,"{'McIvors', 'Jock', 'Ellen', ""Jock McIvor's"", 'Jock McIvor'}",set(),{'Gemmy'}
1072.a4.txt,1575.06,926.99,738.31,410.17,"{'Harriet', 'David', 'Doris Lessing', 'Ben'}",set(),{'Lovatts'}
1074.a4.txt,1389.65,1044.5,744.78,454.13,"{'David', 'Harriet', 'Angela', 'Ben', 'Dorothy', 'David to Harriet', 'James'}",set(),{'Lovatt'}
1076.a4.txt,1553.4,1050.31,591.35,291.26,"{'David', 'Harriet', 'Paul', 'Ben', 'Down', 'et cetera', 'p.71'}",{'Mars'},{'peolpe'}
1077.a4.txt,1888.51,1001.14,910.13,580.2,"{'Lovatt', 'David', 'p.29\n', 'Harriet', 'Ben', 'David Lovatt', 'Doris Lessing', 'Baby Ben'}",set(),"{'Perfect Domesticity', 'dometicity', 'The Fifth Child', 'Lovatts'}"
1081.a4.txt,1563.94,1103.96,607.18,257.59,"{'Lovatt', 'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Doris Lessing', 'Down'}",set(),"{'Lovatt', 'the big house', 'Lovatts'}"
1088.a4.txt,1246.14,1246.14,442.84,329.56,"{""Harriet's"", 'David', 'Harriet', ""Doris Lessing's"", 'Ben', 'Harriet Lovatt'}",set(),{'Lovatts'}
1090.a4.txt,1490.51,1165.31,686.54,406.5,"{'Ellen McIvor', 'David Malouf', 'Gemmys', 'McIvor', 'Janet', 'Ellen', 'Lachlan'}",set(),"{'Gemmy', 'Lachlan', 'Page 37 Gemmy'}"
1094.a4.txt,1185.19,1185.19,571.43,592.59,"{'George Abbot - one', 'George', 'Hutchence', 'Robertson', ""David Malouf's"", 'Leona', 'Michaelmas', 'George Abbot'}",{'Africa'},{'Easter'}
1095.a4.txt,1528.09,1146.07,685.39,584.27,"{'David', 'Harriet', 'Paul', 'Harriet sacrafies', ""Doris Lessing's"", 'Ben', ""Eventough Harriet's"", 'Helen', 'James'}",set(),set()
1098.a4.txt,1384.78,1099.37,560.25,486.26,"{'Malouf', 'McIvors', 'Mrs Frazer', 'Mrs Hutchence', 'Abbott', 'Hutchence', 'Bowen', ""David Malouf's"", 'Leona'}",set(),{'Gemmy'}
1099.a4.txt,1459.35,1165.52,656.22,254.65,"{'Lovatt', 'David', 'Harriet', 'Ben', 'David Lovatt', 'Doris Lessing', 'Gilly', 'James'}",set(),"{'Lovatt', 'Lovatts'}"
1100.a4.txt,1424.08,1109.95,617.8,429.32,"{'Malouf', 'Lachlan McIvor', 'McIvors', 'Mrs Hutchence', ""David Malouf's"", 'Jim Sweetman'}",set(),"{'Gemmy', ""Lachlan (Gemmy's""}"
1102.a4.txt,1405.94,1099.01,801.98,425.74,"{'Alisdair', 'Malouf', 'Hutchence', ""David Malouf's"", 'Leona', 'Abbot', 'George Abbot'}",{'Africa'},"{'Gemmy', ""Lachlan for Gemmy's"", 'Lachlan'}"
1103.a4.txt,1544.8,1040.16,566.43,494.34,"{'Ellen McIvor', 'Malouf', 'David Malouf', 'Jock', 'McIvor', 'bush', 'Ellen', 'Lachlan', 'Jock McIvor'}",set(),"{'Gemmy', 'Lachlan'}"
1104.a4.txt,1628.6,983.12,685.2,337.64,"{""Doris Lessing's '"", 'David', ""Harriet's"", 'Harriet', 'William', 'Bridget', 'Sarah', 'Ben', 'Down'}",set(),"{'Easter-', 'Lovatts'}"
1112.a4.txt,1449.14,1142.03,614.2,537.43,"{'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Doris Lessing', 'Down'}",set(),{'Lovatt'}
1121.a4.txt,1570.4,1092.06,568.59,541.52,"{'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Dorothy', 'John'}",set(),"{'Lessing', 'Lovatts'}"
2000.a4.txt,1780.54,952.38,641.82,445.13,"{'David', 'Harriet the ""Fifth Child\'s', 'Harriet', 'Paul', 'Ben', 'Doris Lessing'}",set(),"{'problemchild', 'Lovatts'}"
2005.a4.txt,1627.3,1119.86,507.44,533.68,"{'David Malouf', 'Mrs Hutchence', 'spirit[', 'Janet', 'Hutchence', 'Monica', 'Withhout'}",set(),"{'Gemmy', 'Lachlan', 'Flora'}"
2007.a4.txt,1406.88,1113.36,475.71,445.34,"{'Lachlan Beattie', 'David Malouf', 'Malouf', 'McIvors', 'Doris Lessing', 'Janet', ""Mrs Hutchene's""}",{'Lachlan'},"{'the British Government', 'Gemmy', 'Lachlan'}"
2008.a4.txt,1304.91,1214.47,788.11,503.88,"{'Harriet', 'David', 'Doris Lessings', 'Ben'}",set(),{'The Fifth Child'}
2011.a4.txt,1789.08,922.79,790.96,376.65,"{'Lowatts', 'David', 'Harriet', 'William', 'Sarah', ""Doris Lessing's"", 'Ben', 'Down'}",set(),"{'Lessing', 'Lovatts'}"
2012.a4.txt,1627.91,1021.59,664.45,290.7,"{'David', 'Amy', 'Harriet', 'William', 'Paul', 'Sarah', 'Ben', 'Dorothy', 'James', 'Down'}",set(),{'Lovatts'}
2014.a4.txt,1360.07,1063.64,671.32,401.05,"{'David', 'Harriet', 'William', 'Sarah', 'Ben', 'Dorothy', 'Down'}",set(),{'Lovatts'}
